cidade,long,lat,alt,uf
CONDOMÍNIO RECANTO DOS PALMARES,-46.62300068,-23.22604,889.064334,SÃO PAULO
CONDOMÍNIO RANCHO MARINGÁ II,-46.61756915,-23.212889,918.185951,SÃO PAULO
CONDOMÍNIO RANCHO MARINGÁ I,-46.60727162,-23.208526,870.701762,SÃO PAULO
CONDOMÍNIO VITÓRIA RÉGIA,-46.61236165,-23.1905675,840.96995,SÃO PAULO
PARQUE DAS ESTÂNCIAS,-46.79501183,-22.90264459,892.170305,SÃO PAULO
JARDIM REPOUSO,-46.80498815,-22.87279994,802.358015,SÃO PAULO
CONDOMÍNIO A MONTANHA,-46.76829595,-22.91996782,950.625873,SÃO PAULO
VEREDA PARAÍSO,-46.78155328,-22.85852467,767.506365,SÃO PAULO
SÃO SILVANO,-46.73514859,-22.91412068,796.244332,SÃO PAULO
DOS PEDROSOS OU JAGUARI,-46.77189022,-22.84655541,756.059988,SÃO PAULO
CAMPING,-46.76180738,-22.84744787,761.627807,SÃO PAULO
BAIRRO DO PASSA TRÊS,-46.71761142,-22.85613023,784.521777,SÃO PAULO
CHÁCARA JK E TERRAS DE DOM PEDRO,-46.70437994,-23.0630825,804.216123,SÃO PAULO
LAGOS DE JARINU,-46.69279347,-23.060177,776.574627,SÃO PAULO
CONDOMÍNIO LITUANIKA,-46.64236748,-23.0187275,830.771635,SÃO PAULO
CONDOMÍNIO VALE ELDORADO,-46.64280066,-23.0153255,788.516517,SÃO PAULO
CONDOMÍNIO VILLAGE D'ATIBAIA,-46.60125281,-23.044436,891.276316,SÃO PAULO
BAIRRO DO ARRAIAL,-46.64818409,-22.83529505,844.723973,SÃO PAULO
ITAPERU,-47.74254811,-22.688917,516.791196,SÃO PAULO
CHÁCARAS PORTAL DO ITAQUERI,-47.75951396,-22.53575526,585.206826,SÃO PAULO
SANTA OLIMPIA,-47.7456974,-22.614545,546.150221,SÃO PAULO
SANTANA,-47.72908809,-22.624141,579.489156,SÃO PAULO
SANTA LUZIA,-47.71620263,-22.57892914,563.099759,SÃO PAULO
RECREIO,-47.6979223,-22.58381487,517.124737,SÃO PAULO
LAGEADO,-47.69106575,-22.409519,588.586689,SÃO PAULO
ESTÂNCIA DE UBÁ,-47.79904591,-22.30126462,714.042532,SÃO PAULO
NÚCLEO URBANO DO PLANALTO DA SERRA VERDE,-47.72176427,-22.23434314,831.059405,SÃO PAULO
SÍTIO VALE VERDE,-47.64208691,-22.23329134,616.08147,SÃO PAULO
CRUZEIRO DO SUL,-47.4799537,-22.740477,521.135127,SÃO PAULO
CAIUBI,-47.47590404,-22.742348,509.875344,SÃO PAULO
CHÁCARAS HÉLICO,-47.46629303,-22.760536,567.025374,SÃO PAULO
VALE DAS CIGARRAS,-47.46900163,-22.7449955,539.393121,SÃO PAULO
RECREIO CHÁCARAS PARAÍSO,-47.46970183,-22.7388525,532.756996,SÃO PAULO
JARDIM CHÁCARA MORRO ALTO,-47.43275943,-22.706334,544.341336,SÃO PAULO
JARDIM VALE VERDE,-47.41687393,-22.6728255,541.773834,SÃO PAULO
CHÁCARA SANTA PAULA,-47.3988641,-22.696775,551.884062,SÃO PAULO
RECANTO BEIRA RIO,-47.38900365,-22.696821,507.94378,SÃO PAULO
CHÁCARA MONTE VERDE,-47.38138662,-22.6854425,534.010002,SÃO PAULO
BAIRRO DO TATU / VILA PECIN,-47.35284026,-22.6516895,527.8717,SÃO PAULO
VILA SÃO VICENTE,-47.46789674,-22.5930905,610.033475,SÃO PAULO
JARDIM SÃO FRANCISCO,-47.24806424,-22.76566125,628.281317,SÃO PAULO
CHÁCARA ACAPULCO,-47.2289258,-22.76906235,619.568913,SÃO PAULO
RECANTO LAS PALMAS,-47.22585932,-22.76133114,611.936997,SÃO PAULO
CHÁCARA DE RECREIO REPRESA,-47.22101646,-22.74130065,559.586066,SÃO PAULO
CHÁCARAS MORADA DE CAROLINA,-47.23407218,-22.67956464,524.072972,SÃO PAULO
LIMER-CART,-47.28824497,-22.5066695,646.657419,SÃO PAULO
CHÁCARAS SANTO OLÍVIO,-47.22299771,-22.6081099,613.684756,SÃO PAULO
CHÁCARAS SAN REMOS,-47.22754442,-22.59911071,625.915934,SÃO PAULO
CHÁCARAS RECREIO MONTREAL,-47.22855549,-22.58405547,645.373854,SÃO PAULO
FAZENDA CAMPININHA,-47.23063187,-22.24740912,571.403023,SÃO PAULO
BAIRRO CAJU,-47.19596073,-22.17370646,612.508411,SÃO PAULO
DISTRITO INDUSTRIAL COSMO FUZARO,-47.56618446,-21.88347137,651.078942,SÃO PAULO
CUCA FRESCA E ESTÂNCIA FLÁVIA,-47.51683507,-21.85851871,572.640833,SÃO PAULO
BAIRRO TAQUARI,-47.29081962,-22.10613579,590.335155,SÃO PAULO
BAIRRO TAQUARI PONTE,-47.25289991,-22.10126913,565.615385,SÃO PAULO
CHÁCARAS ITÁLIA,-47.16657088,-22.68924336,571.296847,SÃO PAULO
PROPRIEDADE DA UNIMETAL,-47.16046693,-22.69201121,575.213947,SÃO PAULO
CHÁCARAS RECREIO DO JAGUARI,-47.15672773,-22.69238576,577.946674,SÃO PAULO
CHÁCARAS RECANTO FELIZ,-47.16244495,-22.65237949,550.892705,SÃO PAULO
CHÁCARAS RECREIO COSMÓPOLIS,-47.14746591,-22.67228825,586.593877,SÃO PAULO
CHÁCARAS RECREIO MIRANTE DO JAGUARI,-47.13115509,-22.69007347,558.53912,SÃO PAULO
LOTEAMENTO RECREIO DO UIRAPURU,-47.12964923,-22.68100454,567.689681,SÃO PAULO
CHÁCARAS RECREIO DANÚBIO AZUL,-47.1064688,-22.68961079,548.110735,SÃO PAULO
CHÁCARAS DE RECREIO DANÚBIO AZUL,-47.1007111,-22.686584,549.773488,SÃO PAULO
SANTO ANTÔNIO,-47.07465725,-22.67156969,560.018888,SÃO PAULO
CHÁCARAS RECREIO FLORESTA,-47.06421129,-22.66742938,577.261634,SÃO PAULO
RECANTO PRIMAVERA,-47.18410138,-22.52729202,675.789529,SÃO PAULO
ÁREA INDUSTRIAL,-47.07192105,-22.6180876,622.927416,SÃO PAULO
VILA NOVA,-47.07063205,-22.61142279,616.413839,SÃO PAULO
PARQUE RESIDENCIAL DOS IMIGRANTES,-47.06882453,-22.61331188,608.907914,SÃO PAULO
CHÁCARAS CAMANDUCAIA,-47.03112165,-22.65741708,564.527729,SÃO PAULO
CHÁCARAS BOM JARDIM,-46.95623201,-22.68524021,588.68796,SÃO PAULO
GUEDES,-46.97341887,-22.66454326,580.507647,SÃO PAULO
CHÁCARA SANTO ANTÔNIO DO JARDIM,-46.93939857,-22.6754443,657.320385,SÃO PAULO
NÚCLEO URBANO PARQUE ANA HELENA,-46.94494287,-22.65999365,605.460808,SÃO PAULO
RECANTO DO VALE VERDE,-46.91427915,-22.64129937,656.993262,SÃO PAULO
CHÁCARAS RECREIO CAMPESTRE,-47.00144863,-22.58628369,598.212595,SÃO PAULO
CHÁCARAS SÃO FRANCISCO,-46.9694037,-22.5089335,661.274391,SÃO PAULO
CHÁCARAS SOL NASCENTE,-46.96549188,-22.4964635,668.766518,SÃO PAULO
JARDIM CÓRREGO BONITO,-46.91420066,-22.62511024,623.078571,SÃO PAULO
BAIRRO ARURÁ,-47.18051822,-22.29621099,575.642515,SÃO PAULO
CHÁCARA SÃO MARCELO,-46.98303588,-22.3986345,653.772286,SÃO PAULO
ÁREA DE PRESERVAÇÃO AMBIENTAL,-46.98834059,-22.3794855,642.665609,SÃO PAULO
RECANTO DO ORIÇANGA,-46.97078036,-22.27150919,624.021057,SÃO PAULO
RANCHO NOVO,-46.97104658,-22.24241349,669.927199,SÃO PAULO
FLOR DE PORCELANA,-46.85770207,-22.7339425,720.352768,SÃO PAULO
CHÁCARAS ANCONA,-46.85883979,-22.7253865,729.799746,SÃO PAULO
JARDIM BELA VISTA,-46.836558,-22.710676,684.015701,SÃO PAULO
PARQUE INDUSTRIAL,-46.8263182,-22.708587,655.658466,SÃO PAULO
ALTO DA SERRA,-46.76023802,-22.744377,933.495655,SÃO PAULO
ESTÂNCIA NETINHO,-46.78477818,-22.736653,772.862792,SÃO PAULO
PARQUE DO SOL,-46.77927932,-22.6811575,798.585692,SÃO PAULO
NOVA ERA,-46.77527154,-22.679538,783.458663,SÃO PAULO
JARDIM CACHOEIRA CHÁCARA CLIMÁTICA BOCAINA PLANALTO DA SERRA,-46.738064,-22.6899375,709.944031,SÃO PAULO
HAYDEE E ESTÂNCIA SEABRA,-46.74322425,-22.6845945,718.592694,SÃO PAULO
JARDIM SERRA DAS ESTÂNCIAS,-46.72432471,-22.6886395,732.405971,SÃO PAULO
TRÊS PONTES,-46.71921757,-22.69569205,697.421769,SÃO PAULO
PARQUE MUN. ADALGISO BATONI E PARQUE TURÍSTICO,-46.74044719,-22.658003,869.039301,SÃO PAULO
PARQUE INDUSTRIAL,-46.727305,-22.64736656,990.982909,SÃO PAULO
BRUMADO,-46.79486018,-22.5920575,671.84931,SÃO PAULO
BAIRRO DOS ALVES,-46.69497031,-22.70484393,736.716815,SÃO PAULO
BAIRRO DO FALCÃO,-46.64168411,-22.70862086,843.866854,SÃO PAULO
CONDOMÍNIO ORYPABA,-46.70995978,-22.69694665,782.715068,SÃO PAULO
GLEBA 1 RONALDO DEPRÊ DE FREITAS,-46.69092883,-22.68981769,747.457124,SÃO PAULO
JARDIM DO SALTO,-46.61877848,-22.54868503,748.864818,SÃO PAULO
PONTE PRETA,-46.68222743,-22.471166,674.598907,SÃO PAULO
JARDIM AEROPORTO,-46.97520031,-22.083037,669.098825,SÃO PAULO
DISTRITO INDUSTRIAL,-46.98574105,-22.07444151,654.370352,SÃO PAULO
PARQUE DAS MACADÂMIAS,-46.97614105,-21.876208,771.791397,SÃO PAULO
RECANTO DA ESPUMA,-47.01765448,-21.632916,581.624558,SÃO PAULO
AGRESTE,-46.77200848,-22.1716845,865.499618,SÃO PAULO
BAIRRO PEDREGULHO,-46.86375229,-21.89084426,689.045905,SÃO PAULO
AREIAS,-46.72301385,-21.860502,1386.292416,SÃO PAULO
PONTO DA CASCATA,-46.68323938,-21.853091,1221.112378,SÃO PAULO
CASCATA,-46.67298933,-21.8614465,1236.788478,SÃO PAULO
TRÊS BARRAS,-46.67979652,-21.67211605,1138.767956,SÃO PAULO
QUILOMBO,-46.37038362,-23.86957,7.159466,SÃO PAULO
NOSSA SENHORA DAS NEVES,-46.3368352,-23.8898325,6.160199,SÃO PAULO
ILHA BARNABÉ,-46.32239981,-23.9149165,7.595963,SÃO PAULO
GUARAPÁ,-46.30855386,-23.888729,6.609264,SÃO PAULO
MONTE CABRÃO,-46.28367417,-23.9181945,106.050775,SÃO PAULO
TRINDADE,-46.25311977,-23.908178,70.835881,SÃO PAULO
CABUÇU,-46.24074276,-23.886401,15.4252,SÃO PAULO
PINDORAMA,-46.24116227,-23.649514,781.094436,SÃO PAULO
PARQUE NOVE DE JULHO,-46.25216978,-23.611695,788.644555,SÃO PAULO
PARQUE SÃO MARTINHO,-46.23379412,-23.6130245,805.769915,SÃO PAULO
JARDIM MARGARIDA,-46.28682065,-23.484642,778.280669,SÃO PAULO
JARDIM NOVO HORIZONTE,-46.27975902,-23.478259,800.430002,SÃO PAULO
CONDOMÍNIO RESIDENCIAL ARUÃ BRISAS,-46.26851854,-23.480006,778.946217,SÃO PAULO
CIDADE PARQUELÂNDIA,-46.25344054,-23.476247,792.298019,SÃO PAULO
FAZENDA CAPELINHA,-46.24126882,-23.471939,778.051491,SÃO PAULO
JARDIM PIATÃ,-46.28203453,-23.462661,715.769057,SÃO PAULO
CONDOMÍNIO RESIDENCIAL ARUÃ,-46.26240813,-23.463885,763.446138,SÃO PAULO
VILA FELICITA/TABOR,-46.25596381,-23.4503325,750.812164,SÃO PAULO
TABOÃO,-46.25122814,-23.4372815,692.745543,SÃO PAULO
SÍTIO CARACOL,-46.23773741,-23.4514185,710.608976,SÃO PAULO
CENTRO DE DETENÇÃO PROVISÓRIA DE MOGI DAS CRUZES,-46.24135889,-23.4278315,643.311719,SÃO PAULO
GRANJAS URUPÊS,-46.26703266,-23.3917355,712.046281,SÃO PAULO
IRIRÍ,-46.2097491,-23.893239,10.783871,SÃO PAULO
CARUARA,-46.1955239,-23.8839005,10.051078,SÃO PAULO
BARROSO,-46.224105,-23.6734475,803.949505,SÃO PAULO
JARDIM VIEIRA,-46.19987094,-23.45456,715.853708,SÃO PAULO
"CONJUNTO HABITACIONAL VEREADOR JEFFERSON DA SILVA ""JÉ""",-46.12302178,-23.519287,795.849498,SÃO PAULO
"CONJUNTO HABITACIONAL VEREADOR JEFFERSON DA SILVA ""JÉ"" II",-46.11749861,-23.5176525,803.38881,SÃO PAULO
ESTRADA DO PROCÓPIO EM CÉSAR DE SOUZA,-46.11498526,-23.5063035,802.741486,SÃO PAULO
INDÚSTRIA DE CONSERVAS LUCCA,-46.11922173,-23.5016235,794.145419,SÃO PAULO
ESTRADA DO PROCÓPIO EM SABAÚNA,-46.10839495,-23.504917,786.054622,SÃO PAULO
BAIRRO DO ALEGRE (BRAGANÇA),-45.96056947,-23.53905909,786.1885,SÃO PAULO
CHÁCARA HORTOLÂNDIA,-46.53192602,-23.35564126,1039.998653,SÃO PAULO
SERTÃO GRANDE DA SERRA,-46.49459937,-23.34320265,862.128036,SÃO PAULO
JARDIM CINCO LAGOS DE SANTA MARIA,-46.53613818,-23.30460382,798.322963,SÃO PAULO
QUINTA DO SOL,-46.54797834,-23.28817779,796.8317,SÃO PAULO
PORTAL DAS COLINAS,-46.53164659,-23.28762746,804.43686,SÃO PAULO
YPEVILLE,-46.52267472,-23.28256829,831.712462,SÃO PAULO
CHÁCARA CANÁRIO BELGA,-46.53199256,-23.26866367,924.142671,SÃO PAULO
ESTÂNCIA LADY ELISA,-46.53606445,-23.26570903,910.007117,SÃO PAULO
CHÁCARA EUCALIPTOS,-46.52019047,-23.27098498,906.145395,SÃO PAULO
JARDIM MON CHATEAU,-46.5019022,-23.30604086,800.217019,SÃO PAULO
PRINCE CONDOMÍNIO 2,-46.5024277,-23.273811,805.661474,SÃO PAULO
PARQUE DAS FONTES,-46.49501996,-23.25747002,929.322112,SÃO PAULO
CHÁCARA SOL NASCENTE,-46.46065002,-23.34424432,891.03593,SÃO PAULO
PARQUES DA ACLIMAÇÃO,-46.46201616,-23.30280733,852.427286,SÃO PAULO
CONDOMÍNIO CLUBE DA MONTANHA,-46.54369028,-23.22884755,1112.908781,SÃO PAULO
ESTÂNCIA ARALU - GLEBA 2,-46.26468455,-23.3517745,742.385262,SÃO PAULO
SÍTIO SOSSEGO,-46.23071343,-23.37106,657.186437,SÃO PAULO
CHÁCARAS BOA VISTA,-46.23730463,-23.357273,769.882743,SÃO PAULO
CHÁCARAS RINCÃO FELIZ,-46.24396303,-23.350908,745.982448,SÃO PAULO
RECANTO BONANZA,-46.29537102,-23.311462,705.881037,SÃO PAULO
RECANTO DO CÉU,-46.24040773,-23.2978365,628.229865,SÃO PAULO
CONDOMÍNIO MONT CLAIR,-46.23406912,-23.256044,728.563537,SÃO PAULO
CONDOMÍNIO GREEN VILLAGE,-46.51059418,-23.08168,773.321833,SÃO PAULO
BAIRRO BOA VISTA,-46.51329509,-23.0714295,788.835019,SÃO PAULO
CONDOMÍNIO VALE DOS PINHEIROS,-46.51011542,-23.0769875,783.800804,SÃO PAULO
CHÁCARAS ITAPETI,-46.21867304,-23.3718725,737.065356,SÃO PAULO
CHÁCARA GUANABARA,-46.15988137,-23.353488,595.513499,SÃO PAULO
CHÁCARAS AQUARIUS,-46.22812125,-23.288898,643.401955,SÃO PAULO
CONDOMÍNIO SANTA ISABEL,-46.21860721,-23.2401235,697.239483,SÃO PAULO
CHÁCARA GUANABARA,-46.12491392,-23.32644896,608.503446,SÃO PAULO
PARQUE AGRINCO,-46.10457902,-23.37438355,649.716918,SÃO PAULO
22 DE ABRIL,-46.06958781,-23.26690253,599.488808,SÃO PAULO
VISTA AZUL,-46.0838079,-23.2449655,664.790723,SÃO PAULO
RECANTO DOS PÁSSAROS,-46.07628767,-23.240949,685.316856,SÃO PAULO
CHÁCARAS PANORAMA,-46.19609294,-23.2359375,682.126493,SÃO PAULO
ÁGUAS DE IGARATÁ,-46.07609227,-23.210104,621,SÃO PAULO
VALE ENCANTADO,-46.04077042,-23.3760535,575.735685,SÃO PAULO
RESSACA-CEPINHO,-45.98205881,-23.272891,564.75012,SÃO PAULO
PAGADOR DE ANDRADE,-46.00502216,-23.2162095,590.546455,SÃO PAULO
URBANOVA,-45.95965927,-23.21071347,571.070806,SÃO PAULO
AVIBRÁS,-45.82239429,-23.3276145,628.490534,SÃO PAULO
GUAMIRIM,-45.72133348,-23.1861123,620.845661,SÃO PAULO
CAÇAPAVA VELHA,-45.64398301,-23.1190919,630.342591,SÃO PAULO
VILA VELHA,-45.62724356,-23.11273283,625.556545,SÃO PAULO
JARDIM MARACAIBO B,-45.63977671,-22.95966337,579.591981,SÃO PAULO
JARDIM MARACAIBO A,-45.6308434,-22.96231627,553.338727,SÃO PAULO
ZONA URBANA 3 MARACAIBO,-45.63127561,-22.95755736,560.241661,SÃO PAULO
ALBERTO RONCONI - FLÔR DO CAMPO,-45.62173914,-22.95963836,550.433848,SÃO PAULO
ZONA URBANA 5 AEROCLUBE,-45.59270131,-22.94614099,551.470656,SÃO PAULO
VILLAGE DA SERRA,-45.59042082,-22.92592539,568.593929,SÃO PAULO
CHÁCARAS RECANTO SÃO LUIZ,-45.59617994,-22.91648258,621.088989,SÃO PAULO
ZONA URBANA 2 PARQUE SÃO LUIZ,-45.59070758,-22.90044024,574.173236,SÃO PAULO
ZONA URBANA 7 ATERRADO,-45.56910997,-22.9603295,537.094538,SÃO PAULO
ZONA URBANA 4 RECANTO FELIZ,-45.50829385,-22.97660321,555.836947,SÃO PAULO
ZONA URBANA 6 KANEGAI,-45.57062527,-22.92460785,542.719851,SÃO PAULO
JOSÉ DA ROSA,-45.70113568,-22.77866432,1020.797011,SÃO PAULO
PEDRINHAS,-45.35612502,-22.76242819,638.670478,SÃO PAULO
CONDOMÍNIO RECREIO PANORAMA,-47.82198214,-21.3166745,716.97146,SÃO PAULO
CONDOMÍNIO ASSOCIAÇÃO MIL PÁSSAROS,-47.7148664,-21.155825,579.846692,SÃO PAULO
CONDOMÍNIO ESTÂNCIA OURO VERDE,-47.68034854,-21.138051,545.728326,SÃO PAULO
ESTÂNCIA BEIRA RIO,-47.81408244,-21.05692294,567.617758,SÃO PAULO
CONDOMÍNIO VALE DO PIRIPAU,-47.66366633,-21.1328145,548.500597,SÃO PAULO
NHUMIRIM,-47.36787959,-21.52527613,790.700876,SÃO PAULO
VARJÃO,-47.50127236,-21.25377673,519.501746,SÃO PAULO
ESTÂNCIA TROPICAL,-47.48070351,-20.42626876,926.936187,SÃO PAULO
BETEL,-47.48709287,-20.4191265,951.515126,SÃO PAULO
RESIDENCIAL BOSQUE DO SAGUÍ,-47.42299922,-20.45500474,1015.018572,SÃO PAULO
RECANTO NOVA ALVORADA,-47.41509258,-20.422506,1003.593482,SÃO PAULO
VEREDA DOS CRISTAIS,-47.40701647,-20.435949,1002.294247,SÃO PAULO
RECANTO ARIZONA,-47.29973785,-20.63680355,806.615656,SÃO PAULO
BAIRRO BREJÃO,-47.78695772,-20.19099564,593.896812,SÃO PAULO
MERGULHÃO,-47.43552136,-20.06331182,568.667704,SÃO PAULO
SANTA LUZIA,-47.39166128,-20.0923685,570.747316,SÃO PAULO
RANCHO FUNDO,-47.45250093,-20.023652,566.153492,SÃO PAULO
ENGENHO D'ÁGUA,-45.18331544,-22.85702819,548.95664,SÃO PAULO
ROCINHA,-45.08387789,-22.91935942,1025.931332,SÃO PAULO
VILA BOCAINA DE SÃO ROQUE,-44.78120021,-22.86391976,957.345304,SÃO PAULO
SANTA EDWIRGES,-45.23258893,-22.74358935,560.032887,SÃO PAULO
BAIRRO PASSA VINTE,-45.02559769,-22.5563271,569.166699,SÃO PAULO
CHÁCARA COLINAS DA MANTIQUEIRA,-45.01138513,-22.54304418,603.501909,SÃO PAULO
CAPELA DO JACÚ,-44.89800525,-22.51088537,642.553915,SÃO PAULO
FORMOSO,-44.50941514,-22.64234095,515.570379,SÃO PAULO
RIACHO GRANDE,-44.19935879,-22.672576,515.477669,SÃO PAULO
SEM DENOMINAÇÃO,-47.37167549,-23.24606258,542.277508,SÃO PAULO
SEM DENOMINAÇÃO,-46.72778723,-23.890452,804.125898,SÃO PAULO
SEM DENOMINAÇÃO,-47.14602121,-23.24975671,830.410256,SÃO PAULO
SEM DENOMINAÇÃO,-51.29240672,-22.21446715,481.618484,SÃO PAULO
SEM DENOMINAÇÃO,-51.32417197,-22.1659259,408.272298,SÃO PAULO
SEM DENOMINAÇÃO,-50.69861737,-21.85893167,516.494513,SÃO PAULO
SEM DENOMINAÇÃO,-50.69754321,-21.85790605,509.44101,SÃO PAULO
SEM DENOMINAÇÃO,-50.71233004,-21.7196735,411.299728,SÃO PAULO
SEM DENOMINAÇÃO,-51.78686647,-21.14012992,274.641497,SÃO PAULO
SEM DENOMINAÇÃO,-51.62084424,-21.51383197,394.54026,SÃO PAULO
SEM DENOMINAÇÃO,-51.54610331,-21.46574853,405.063188,SÃO PAULO
SEM DENOMINAÇÃO,-51.4454567,-21.4954026,417.968583,SÃO PAULO
SEM DENOMINAÇÃO,-49.81849301,-22.83133484,465.332731,SÃO PAULO
SEM DENOMINAÇÃO,-49.22647209,-22.856254,641.805315,SÃO PAULO
SEM DENOMINAÇÃO,-50.1676393,-21.59089309,490.09118,SÃO PAULO
SEM DENOMINAÇÃO,-49.50055983,-22.01698126,569.07306,SÃO PAULO
SEM DENOMINAÇÃO,-49.01527044,-21.75436,448.446229,SÃO PAULO
SEM DENOMINAÇÃO,-48.97258901,-21.747508,436.62144,SÃO PAULO
SEM DENOMINAÇÃO,-49.96489674,-21.26146292,388.950764,SÃO PAULO
SEM DENOMINAÇÃO,-49.96326793,-21.242751,367.192055,SÃO PAULO
SEM DENOMINAÇÃO,-49.95424633,-21.25346801,388.540281,SÃO PAULO
SEM DENOMINAÇÃO,-49.95419943,-21.24698975,378.472082,SÃO PAULO
SEM DENOMINAÇÃO,-50.25498459,-20.47612184,371.949767,SÃO PAULO
SEM DENOMINAÇÃO,-49.67839995,-19.998359,447.212113,SÃO PAULO
SEM DENOMINAÇÃO,-47.75164438,-23.46634577,565.293248,SÃO PAULO
SEM DENOMINAÇÃO,-47.70052737,-23.44253602,547.637496,SÃO PAULO
SEM DENOMINAÇÃO,-47.55163889,-23.44686882,595.184633,SÃO PAULO
SEM DENOMINAÇÃO,-47.72444667,-23.38190123,534.043298,SÃO PAULO
SEM DENOMINAÇÃO,-46.7647424,-23.9147085,778.421619,SÃO PAULO
SEM DENOMINAÇÃO,-46.75368447,-23.867543,810.940019,SÃO PAULO
SEM DENOMINAÇÃO,-46.75460783,-23.865776,814.494792,SÃO PAULO
SEM DENOMINAÇÃO,-46.7526166,-23.8696505,811.99592,SÃO PAULO
SEM DENOMINAÇÃO,-46.74975382,-23.872525,794.513504,SÃO PAULO
SEM DENOMINAÇÃO,-46.75015956,-23.870213,811.173026,SÃO PAULO
SEM DENOMINAÇÃO,-46.74070442,-23.8787985,773.303443,SÃO PAULO
SEM DENOMINAÇÃO,-46.739838,-23.8782295,781.639708,SÃO PAULO
SEM DENOMINAÇÃO,-46.71271813,-23.866177,759.936616,SÃO PAULO
SEM DENOMINAÇÃO,-46.71862569,-23.855787,787.431961,SÃO PAULO
SEM DENOMINAÇÃO,-46.71592803,-23.858544,789.424043,SÃO PAULO
SEM DENOMINAÇÃO,-46.71548529,-23.8628105,772.243843,SÃO PAULO
SEM DENOMINAÇÃO,-46.71334495,-23.8624725,762.074165,SÃO PAULO
SEM DENOMINAÇÃO,-46.71080167,-23.864125,759.958533,SÃO PAULO
SEM DENOMINAÇÃO,-46.71117291,-23.860737,762.338844,SÃO PAULO
SEM DENOMINAÇÃO,-46.7143833,-23.85754,791.016271,SÃO PAULO
SEM DENOMINAÇÃO,-46.7175769,-23.854951,785.275719,SÃO PAULO
SEM DENOMINAÇÃO,-46.71495027,-23.8529185,793.328789,SÃO PAULO
SEM DENOMINAÇÃO,-46.71404946,-23.8470135,778.83015,SÃO PAULO
SEM DENOMINAÇÃO,-46.7129629,-23.850154,786.386346,SÃO PAULO
SEM DENOMINAÇÃO,-46.75946967,-23.833228,823.758117,SÃO PAULO
SEM DENOMINAÇÃO,-46.75816878,-23.8348885,834.982562,SÃO PAULO
SEM DENOMINAÇÃO,-46.76490495,-23.8062695,787.114404,SÃO PAULO
SEM DENOMINAÇÃO,-46.76031232,-23.806278,792.584587,SÃO PAULO
SEM DENOMINAÇÃO,-46.75902776,-23.7494285,765.041717,SÃO PAULO
SEM DENOMINAÇÃO,-46.78954412,-23.728135,777.065368,SÃO PAULO
SEM DENOMINAÇÃO,-46.70763349,-23.906327,772.073644,SÃO PAULO
SEM DENOMINAÇÃO,-46.70615431,-23.907236,787.501427,SÃO PAULO
SEM DENOMINAÇÃO,-46.709114,-23.8606195,759.193574,SÃO PAULO
SEM DENOMINAÇÃO,-46.70878199,-23.8589955,762.615851,SÃO PAULO
SEM DENOMINAÇÃO,-46.70825572,-23.8561335,783.891792,SÃO PAULO
SEM DENOMINAÇÃO,-46.70482276,-23.8587085,767.103089,SÃO PAULO
SEM DENOMINAÇÃO,-46.70514555,-23.8558145,786.833907,SÃO PAULO
SEM DENOMINAÇÃO,-46.70328624,-23.85774,774.240448,SÃO PAULO
SEM DENOMINAÇÃO,-46.70946186,-23.8533205,792.689212,SÃO PAULO
SEM DENOMINAÇÃO,-46.70805872,-23.852199,779.805962,SÃO PAULO
SEM DENOMINAÇÃO,-46.70544647,-23.85296,787.223903,SÃO PAULO
SEM DENOMINAÇÃO,-46.69396079,-23.855595,772.115828,SÃO PAULO
SEM DENOMINAÇÃO,-46.69666306,-23.852651,787.425987,SÃO PAULO
SEM DENOMINAÇÃO,-46.69868214,-23.8481715,760.19297,SÃO PAULO
SEM DENOMINAÇÃO,-46.69815779,-23.8500285,775.002413,SÃO PAULO
SEM DENOMINAÇÃO,-46.69537531,-23.85211,775.180846,SÃO PAULO
SEM DENOMINAÇÃO,-46.69423474,-23.851096,764.470408,SÃO PAULO
SEM DENOMINAÇÃO,-46.695672,-23.8479155,756.582983,SÃO PAULO
SEM DENOMINAÇÃO,-46.67610949,-23.87014,792.380769,SÃO PAULO
SEM DENOMINAÇÃO,-46.67470554,-23.869835,792.437259,SÃO PAULO
SEM DENOMINAÇÃO,-46.64510368,-23.885432,774.215787,SÃO PAULO
SEM DENOMINAÇÃO,-46.66443888,-23.8668755,776.724768,SÃO PAULO
SEM DENOMINAÇÃO,-46.65572345,-23.866227,781.288713,SÃO PAULO
SEM DENOMINAÇÃO,-46.64485856,-23.882778,762.623121,SÃO PAULO
SEM DENOMINAÇÃO,-46.6431526,-23.881209,772.091166,SÃO PAULO
SEM DENOMINAÇÃO,-46.64217576,-23.866696,765.694488,SÃO PAULO
SEM DENOMINAÇÃO,-46.67814229,-23.8211275,768.420895,SÃO PAULO
SEM DENOMINAÇÃO,-46.67106128,-23.8223905,765.653754,SÃO PAULO
SEM DENOMINAÇÃO,-46.67534233,-23.816099,773.615224,SÃO PAULO
SEM DENOMINAÇÃO,-46.67325292,-23.7806335,782.449156,SÃO PAULO
SEM DENOMINAÇÃO,-46.67478716,-23.7789765,776.298817,SÃO PAULO
SEM DENOMINAÇÃO,-46.64086078,-23.8089745,770.147355,SÃO PAULO
SEM DENOMINAÇÃO,-46.66203063,-23.7778715,769.654838,SÃO PAULO
SEM DENOMINAÇÃO,-46.6307267,-23.804603,766.930619,SÃO PAULO
